title,label
DINESH D’SOUZA: Why Hillary Wants To Bring In Muslim Refugees By The Thousands [Video],0
Brazil's Temer says pension bill 2 to 3 dozen votes short,1
Trump to roll back use of climate change in policy reviews: source,1
"Macron, cast as out of touch, says ""not aloof""",1
Russian submarine fires cruise missiles at Islamic State targets in Syria's Deir al-Zor: RIA,1
Most Americans say Republican healthcare plan will be harmful: Reuters/Ipsos poll,1
Small German parties fight for third place and possibly power in TV debate,1
U.S. captures suspected Benghazi attack militant,1
Jews around world alarmed by far-right breakthrough in Germany,1
"Poland's president, ruling party reach compromise on court reforms",1
WOW! HOW 100% OF CLINTON CHARITY Went To…Themselves [Video],0
Trump blasts CEOs who quit advisory panels as 'grandstanders',1
UK parliament says government must publish secret Brexit impact studies,1
"U.S. Vice President Biden to visit Serbia, Kosovo next week",1
Mattis looking at ways to bring Russia into compliance with arms control treaty,1
"BREAKING BOMBSHELL: Blonde Clinton Neighbor, Dubbed The “Energizer” Gets $2 MILLION From Clinton “Charity”",0
 Trump Planning ‘Football Stadium Rallies’ In Red States To Push Trumpcare Through,0
France cautious over U.S. 'evidence' on Iran weaponry in Yemen,1
Cambodian leader threatens ban on opposition party,1
Ending Iran nuclear deal would worsen North Korea situation: Kerry,1
U.S. tax cuts won't make housing more affordable: analysts,1
Austrian far-right leader says has ruled out Brexit-style vote,1
"U.S. Congress shrugs off guns, Zika as summer break nears",1
Indian police ask interfaith couples: Is it love or terror?,1
U.S. House Democrats will introduce new version of Senate Russia bill,1
Blast in Afghan capital causes numerous casualties,1
FBI fear of leaks drove decision on emails linked to Clinton: sources,1
Graft suspected in Indonesian anti-corruption monument project,1
 Trump’s Selfishness Is Already KILLING Business In New York City,0
U.S. Justice Dept seeks to scale back scope of warrant on anti-Trump site,1
Spain pushes EU to adopt restrictive measures against Venezuela,1
Puerto Rico opens arms to refugees from Irma's Caribbean chaos,1
Merkel hangs on to power but bleeds support to surging far right,1
 Basketball Great LeBron James Delivers STINGING Ohio Blow To Trump,0
Ousted Pakistani prime minister Nawaz Sharif returns to face trial,1
"House Republicans repeal Obamacare, hurdles await in U.S. Senate",1
 Remember That Time Prince Wrote A Song About Donald Trump? Listen Here (AUDIO),0
House Speaker Ryan won't endorse Trump 'authoritarian' critique,1
Sen. Warren slams 'shockingly weak' punishments for corporate crime,1
Spain to present measures to impose direct rule on October 21: PM Rajoy,1
Trump's Treasury nominee Mnuchin pledges to divest assets worth millions,1
Senate panel backs nomination of Fanning as U.S. Army secretary,1
"Ireland says unclear if EU, UK can agree wording on border by Monday",1
Most American voters support limited travel ban: poll,1
"Slovakia a pro-European island in its region, PM says",1
Exclusive: Trump boosts disaster aid for Puerto Rico rebuild,1
UK government confident of winning vote on Brexit legislation: spokesman,1
Greek prime minister says Turkey should continue its European orientation,1
"Trump speaks to Merkel, Macron, Trudeau and May after climate speech: official",1
Republican Senator Collins likely 'yes' vote to advance tax reform,1
Chapo extradition seen boosting U.S.-Mexico security relations under Trump,1
Australia's Queensland calls snap election in test for far-right candidates,1
South Korea's Moon says North Korea missile capability seems improved,1
"Pence warns North Korea of U.S. resolve shown in Syria, Afghan strikes",1
Pope Francis to bless Colombia's war victims,1
Senate passes bill allowing 9/11 victims to sue Saudi Arabia,1
"Japan to discuss broad econ framework with U.S., not bilateral FTA: Aso",1
Japan PM says it's important to change North Korea's policy through stronger pressure,1
White House spokesman Spicer draws heat off camera,1
U.S. Senate opposition to Obamacare repeal bill grows,1
TUCKER CARLSON Asks How Hypocrite Maxine Waters Affords $4.3 MILLION Mansion After 40 Yrs In Congress,0
Trump's funding request for U.S. border wall hits snag among some Republicans,1
White House says Trump has confidence in Secretary of State Tillerson,1
Kuwait's Emir in hospital for medical checks after cold: agency,1
U.N. Security Council to meet Friday on Jerusalem: diplomats,1
THE LAW OF UNINTENDED CONSEQUENCES: How Strong Arm Tactics By ANTI-CAPITALIST LEFT Could Destroy Millions Of American Jobs,0
U.S.-backed SDF attacks Islamic State in Syria's Deir al-Zor province,1
North Korea threat on agenda when South Korean foreign minister visits Japan,1
Exxon CEO is now Trump's secretary of state favorite - transition official,1
"Turkish, Iranian presidents discuss Iraqi Kurdish referendum: Erdogan's office",1
RAPPER KANYE WEST Reveals His Choice For President During Concert…Crowd Goes Nuts! [Video],0
"Carson signals exit, U.S. Republicans grapple with Trump victories",1
Three skydivers die after suspected mid-air collision in Australia,1
Yemen's Houthi group says fires missile toward Abu Dhabi nuclear reactor,1
 Trump Campaign Manager’s Lawyer Resigned As U.S. Attorney After Reportedly Biting Stripper (VIDEO),0
China says to ban some petroleum exports to North Korea,1
Iran vying for leadership of Shi'ites in Iraq,1
House questions FEMA over Puerto Rico power contracts,1
SENIOR CIA INTEL: “Wiretapping of Trump Transition Team Worse Than Watergate” [Video],0
"Exclusive: Trump's Afghan decision may increase U.S. air power, training",1
"In Trump era, Democrats and Republicans switch sides on states' rights",1
Venezuela opposition blames Maduro for detained activist's death,1
Toronto airport requires extra security checks after 'customs breach',1
"Republican tax bill stumbles on deficit 'trigger,' new options weighed",1
 Republican Outrageously Slanders Hillary By Calling Her A ‘Founding Member Of ISIS’ (VIDEO),0
Lawsuit opens new front in Obama immigration legal fight,1
Cleveland sued over speech rights outside Republican convention,1
Romney in mix with others for secretary of state: Trump adviser,1
Putin warns against U.S. strike on North Korea,1
Top U.S. Marine's wish-list for Trump goes well beyond troop hikes,1
"A MUST WATCH VIDEO: STEVE BANNON “If you think they’re going to give you your country back without a fight, you’re sadly mistaken.”",0
Nationalists facing wipe out in Australian state election,1
Fighting in southern Philippine city may end imminently - military,1
Texas 'bathroom bill' dies in special legislative session,1
China offers support for strife-torn Venezuela at United Nations,1
"With French down on strikes, Macron reforms get easier ride",1
Libya considering UK extradition request for Manchester bomber's brother,1
The Trump presidency on March 3 at 2:50 p.m. ET,1
U.S. appeals court denies request to restore Trump's immigration ban,1
Senators criticize Trump's information shut-out to Democrats,1
"Trump says encouraging Hatch to run for re-election, possibly blocking a Romney bid",1
"Israel welcomes U.S. airstrikes in Syria, will keep to sidelines",1
Republican presidential race erupts into four-way battle,1
Macron's EU vision will bolster Franco-German axis: Merkel,1
Freeport Indonesia reopens mine access after shootings,1
Clinton leading Trump by 2 points in McClatchy-Marist poll,1
France says takes U.S. claims Iran violated U.N. resolutions seriously,1
Putin says Democrats wrongly trying to blame others for defeat,1
Highlights: The Trump presidency on April 13 at 9:30 P.M. EDT/0130 GMT on Friday,1
U.S.-led jets strike in Syria to block Islamic State evacuation deal,1
"Trump, Republicans set timeframe for introducing Obamacare replacement",1
Trump says process for finding new FBI chief is moving rapidly,1
China says defense ties inject 'positive energy' into U.S. relations,1
"House Speaker Ryan: Call with Trump was good, productive",1
"Factbox: Trump taps Priebus as chief of staff, weighs other major hires",1
WATCH: Dr. Ben Carson Explains Why He’s Endorsing Trump,0
Obama casts early vote for 2016 election during Chicago trip,1
"Against a backdrop of motorcycles, Trump pledges to help veterans",1
Egyptian billionaire denounces Saudi corruption crackdown,1
Trump says still wants to drop U.S. corporate tax rate to 15 percent,1
Chile's leftists stop short of endorsing presidential candidate Guillier,1
Biden does not see Trump undoing much of environmental record,1
 40 Ted Cruz Quotes That Prove He Would Be The Worst President Of All Time,0
Chinese media upbeat on U.S. ties ahead of Trump visit,1
"Trump says pharma 'getting away with murder,' stocks slide",1
 WATCH: CNN NAILS Trump For Lie That He Would Never Demand Loyalty,0
U.S. justices mull propriety of recalling discharged jury to duty,1
Clinton campaign says TV spot shows commitment to fight predatory drug pricing,1
Russia's Lavrov tells Tillerson U.S. 'aggressive rhetoric' on Korea unacceptable,1
"Bolton says Trump moves could signal 'different,' tougher, China line",1
Fox News poll shows Clinton leading Trump by 4 points in White House race,1
U.S. backs Saudi 'first step' in addressing Yemen crisis,1
"Trump's Supreme Court list: all conservative, some provocative",1
Scotland's SNP must come up with 'doable' independence plan after Brexit: Salmond,1
Myanmar sees 'bad consequences' if U.S. imposes sanctions on military,1
Exclusive: Trump drops plans for order tightening food aid shipping rules - sources,1
Trump says he will accept election result - if he wins,1
Snowden warns of increase in U.S. domestic spying after Trump victory,1
China must enhance protection of intellectual property rights: Premier Li,1
"Portugal approves 2018 budget, seeks to trim deficit further",1
Jailed British-Iranian charity worker faces new charges: family,1
Suspects in Malta blogger's murder sent to trial,1
EU-U.S. trade deal in doubt as France urges end to talks,1
Trump loses bid to end Trump University lawsuit before trial,1
Obama says it is possible Russia would try to sway U.S. election,1
Republican tax fight complicates plan to pass budget in House,1
"CNN, Brazile part ways amid renewed WikiLeaks controversy",1
U.S. lobbyist Tony Podesta leaves firm amid  Manafort probe,1
"Democrats dig in, delay against Dodd-Frank overhaul",1
Trump administration sued over phone searches at U.S. borders,1
BREAKING NEWS: Susan Rice ADMITS To Unmasking “US Persons” During Interview With MSNBC Media Ally Andrea Mitchell [VIDEO],0
JUDGE JEANINE HAMMERS OBAMA: “There’s a hero in Washington and you need to let him do his job!” [Video],0
"China takes action on thousands of websites for 'harmful', obscene content",1
Pakistani top court rejects bid to bar opposition leader Imran Khan,1
 Trump Tries Taking Credit For Jobs Created By Obama Economy And Gets BURIED For It,0
Trump says he had a 'very good talk' with Obama on Wednesday,1
Jakarta governor sworn in amid calls from hardliners for 'Islamic lifestyle',1
 Hillary HAMMERS Trump With This Awesome List That Disqualifies Him From Being President,0
 Scottish Newspaper Hilariously Trolls Trump Inauguration With PERFECT TV Guide Description (IMAGE),0
"As tricky coalition talks loom, Merkel hopes for regional poll boost",1
"British child sex-abuser, 102, sentenced for crimes from 1970s",1
"German president to hold joint talks with Merkel, Schulz next week",1
U.S. West Point academy set for first woman dean in two century history,1
"Britain, EU agree on divorce bill, Northern Ireland, citizens' rights: joint report",1
Trump's hopes for Syria safe zones may force decision on Assad,1
Trump order frees tax-exempt churches to be more politically active,1
New Interior head lifts lead ammunition ban in nod to hunters,1
Republican senator dismisses procedural claims on Russia sanctions bill,1
GLOBALIST COMMIE BILL DE BLASIO Abandons NYC for G20 Protests…Will Phony de Blasio aka Warren Wilhelm Jr. Get in Touch with his German Roots?,0
"Manufacturers, Wall Street getting Trump's ear in first 100 days",1
