article,label
 Hypocrite Jeff Sessions’ OWN WORDS On Perjury Just Came Back To Bite Him On The Ass,0
 Hilarious: Trevor Noah Has More Fun Than One Guy Should With Last Week’s Debates (VIDEO),0
HILLARY CLINTON MEETS BLACK LIVES MATTER: Says Members Will Play An ‘Important’ And ‘Constructive Role’ In America’s Future [VIDEO],0
"REAL INDIAN, GOP Senate Hopeful Shiva Ayyadurai Just Got Great News…FAKE INDIAN Elizabeth Warren Aligns Herself With Hillary Clinton In New Fundraising Email",0
THE WOMAN WHO Moved Freedom Loving Americans To Tears With Her Passionate IRS Testimony Is Now Asking For Our Help,0
NATIONAL SECURITY ALERT! Obama Administration Giving Out Green Cards Like Candy To Migrants From Muslim Nations,0
Obama spars with Cuba's Castro over human rights in historic visit,1
Obama And Kerry Exposed: Secret Side Deals With Iran And No Nuclear Agreement,0
" Loser Trump EXPLODES On Twitter, Claims Ted Cruz ‘Illegally Stole’ Iowa (TWEETS)",0
 WATCH: Anderson Cooper And Ana Navarro NAIL Hypocrite Newt Gingrich To The Wall,0
WATCH: THINGS GOT REALLY AWKWARD When NBC Sent Hoda Over To Help Spike Megyn Kelly’s Miserable Ratings,0
U.S. says it will take steps after Cambodia's dissolves opposition party,1
South Africa's Ramaphosa gets most nominations ahead of ANC leadership vote,1
"Trump to meet Canada's PM amid tensions over trade, immigration",1
"#BoycottPenzeys: HATEFUL, DIVISIVE Penzeys Spice Co. Owner Threatens Trump Supporters…Brags About Increased Sales Since Calling All Trump Supporters “Racists”",0
McCain calls on Trump to help Ukraine against Russia attack,1
